year,district_id,district_name,category,statistic,percentage
2021,SK0424,District of Košice III,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),45.5
2021,SK0425,District of Košice IV,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),46.91
2021,SK0426,District of Košice - okolie,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),63.9
2021,SK0427,District of Michalovce,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),42.84
2021,SK0428,District of Rožňava,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),24.42
2021,SK0429,District of Sobrance,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),36.89
2021,SK042A,District of Spišská Nová Ves,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),62.46
2021,SK042B,District of Trebišov,Religion,Roman Catholic Church in the Slovak Republic (Roman Catholic) (%),42.64
2021,SK0101,District of Bratislava I,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),5.08
2021,SK0102,District of Bratislava II,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.99
2021,SK0103,District of Bratislava III,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),4.17
2021,SK0104,District of Bratislava IV,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),4.09
2021,SK0105,District of Bratislava V,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.72
2021,SK0106,District of Malacky,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.75
2021,SK0107,District of Pezinok,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),6.64
2021,SK0108,District of Senec,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),4.4
2021,SK0211,District of Dunajská Streda,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.81
2021,SK0212,District of Galanta,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),4.02
2021,SK0213,District of Hlohovec,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.19
2021,SK0214,District of Piešťany,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.97
2021,SK0215,District of Senica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),9.07
2021,SK0216,District of Skalica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.59
2021,SK0217,District of Trnava,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.66
2021,SK0221,District of Bánovce nad Bebravou,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),11.76
2021,SK0222,District of Ilava,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.66
2021,SK0223,District of Myjava,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),44.18
2021,SK0224,District of Nové Mesto nad Váhom,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),16.55
2021,SK0225,District of Partizánske,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.41
2021,SK0226,District of Považská Bystrica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.77
2021,SK0227,District of Prievidza,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.22
2021,SK0228,District of Púchov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),10.83
2021,SK0229,District of Trenčín,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),5.61
2021,SK0231,District of Komárno,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.41
2021,SK0232,District of Levice,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),5.62
2021,SK0233,District of Nitra,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.09
2021,SK0234,District of Nové Zámky,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.38
2021,SK0235,District of Šaľa,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.04
2021,SK0236,District of Topoľčany,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.71
2021,SK0237,District of Zlaté Moravce,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.84
2021,SK0311,District of Bytča,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.52
2021,SK0312,District of Čadca,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.41
2021,SK0313,District of Dolný Kubín,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),16.26
2021,SK0314,District of Kysucké Nové Mesto,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.59
2021,SK0315,District of Liptovský Mikuláš,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),27.11
2021,SK0316,District of Martin,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),18.74
2021,SK0317,District of Námestovo,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.31
2021,SK0318,District of Ružomberok,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.47
2021,SK0319,District of Turčianske Teplice,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),25.18
2021,SK031A,District of Tvrdošín,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.66
2021,SK031B,District of Žilina,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.91
2021,SK0321,District of Banská Bystrica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),12.63
2021,SK0322,District of Banská Štiavnica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),7.41
2021,SK0323,District of Brezno,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.37
2021,SK0324,District of Detva,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.75
2021,SK0325,District of Krupina,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),13.93
2021,SK0326,District of Lučenec,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),9.21
2021,SK0327,District of Poltár,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),17.69
2021,SK0328,District of Revúca,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),12.25
2021,SK0329,District of Rimavská Sobota,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),8.57
2021,SK032A,District of Veľký Krtíš,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),13.07
2021,SK032B,District of Zvolen,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),14.68
2021,SK032C,District of Žarnovica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.3
2021,SK032D,District of Žiar nad Hronom,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.28
2021,SK0411,District of Bardejov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),8.65
2021,SK0412,District of Humenné,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.52
2021,SK0413,District of Kežmarok,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.36
2021,SK0414,District of Levoča,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.09
2021,SK0415,District of Medzilaborce,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.55
2021,SK0416,District of Poprad,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),7.18
2021,SK0417,District of Prešov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),4.56
2021,SK0418,District of Sabinov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.37
2021,SK0419,District of Snina,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.25
2021,SK041A,District of Stará Ľubovňa,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.37
2021,SK041B,District of Stropkov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.3
2021,SK041C,District of Svidník,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),6.13
2021,SK041D,District of Vranov nad Topľou,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),10.31
2021,SK0421,District of Gelnica,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.14
2021,SK0422,District of Košice I,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.72
2021,SK0423,District of Košice II,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.03
2021,SK0424,District of Košice III,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.27
2021,SK0425,District of Košice IV,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.14
2021,SK0426,District of Košice - okolie,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),3.61
2021,SK0427,District of Michalovce,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.62
2021,SK0428,District of Rožňava,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),16.94
2021,SK0429,District of Sobrance,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),0.85
2021,SK042A,District of Spišská Nová Ves,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),2.0
2021,SK042B,District of Trebišov,Religion,Evangelical Church of the Augsburg Confession in Slovakia (%),1.16
2021,SK0101,District of Bratislava I,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.99
2021,SK0102,District of Bratislava II,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.21
2021,SK0103,District of Bratislava III,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.1
2021,SK0104,District of Bratislava IV,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.13
2021,SK0105,District of Bratislava V,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.16
2021,SK0106,District of Malacky,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.8
2021,SK0107,District of Pezinok,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.94
2021,SK0108,District of Senec,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.29
2021,SK0211,District of Dunajská Streda,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.96
2021,SK0212,District of Galanta,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.65
2021,SK0213,District of Hlohovec,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.47
2021,SK0214,District of Piešťany,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.42
2021,SK0215,District of Senica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.53
2021,SK0216,District of Skalica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.45
2021,SK0217,District of Trnava,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.56
2021,SK0221,District of Bánovce nad Bebravou,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.49
2021,SK0222,District of Ilava,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.4
2021,SK0223,District of Myjava,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.33
2021,SK0224,District of Nové Mesto nad Váhom,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.47
2021,SK0225,District of Partizánske,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.59
2021,SK0226,District of Považská Bystrica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.46
2021,SK0227,District of Prievidza,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.54
2021,SK0228,District of Púchov,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.49
2021,SK0229,District of Trenčín,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.63
2021,SK0231,District of Komárno,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.8
2021,SK0232,District of Levice,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.66
2021,SK0233,District of Nitra,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.67
2021,SK0234,District of Nové Zámky,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.52
2021,SK0235,District of Šaľa,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.65
2021,SK0236,District of Topoľčany,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.47
2021,SK0237,District of Zlaté Moravce,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.45
2021,SK0311,District of Bytča,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.51
2021,SK0312,District of Čadca,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.43
2021,SK0313,District of Dolný Kubín,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.54
2021,SK0314,District of Kysucké Nové Mesto,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.48
2021,SK0315,District of Liptovský Mikuláš,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.86
2021,SK0316,District of Martin,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.72
2021,SK0317,District of Námestovo,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.28
2021,SK0318,District of Ružomberok,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.64
2021,SK0319,District of Turčianske Teplice,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.75
2021,SK031A,District of Tvrdošín,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.32
2021,SK031B,District of Žilina,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.56
2021,SK0321,District of Banská Bystrica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.18
2021,SK0322,District of Banská Štiavnica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.56
2021,SK0323,District of Brezno,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),3.86
2021,SK0324,District of Detva,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.6
2021,SK0325,District of Krupina,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.46
2021,SK0326,District of Lučenec,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.59
2021,SK0327,District of Poltár,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.64
2021,SK0328,District of Revúca,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),1.17
2021,SK0329,District of Rimavská Sobota,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.86
2021,SK032A,District of Veľký Krtíš,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.82
2021,SK032B,District of Zvolen,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.88
2021,SK032C,District of Žarnovica,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.63
2021,SK032D,District of Žiar nad Hronom,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),0.63
2021,SK0411,District of Bardejov,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),17.95
2021,SK0412,District of Humenné,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),16.26
2021,SK0413,District of Kežmarok,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),2.65
2021,SK0414,District of Levoča,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),4.65
2021,SK0415,District of Medzilaborce,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),49.73
2021,SK0416,District of Poprad,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),3.03
2021,SK0417,District of Prešov,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),7.83
2021,SK0418,District of Sabinov,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),9.44
2021,SK0419,District of Snina,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),19.6
2021,SK041A,District of Stará Ľubovňa,Religion,Greek Catholic Church in Slovakia (Greek Catholic) (%),29.39
