election_year,election_type,district_id,district_name,original_party_name,party_name,votes
2023,NR SR,806,Košice - okolie,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,25
2023,NR SR,806,Košice - okolie,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,488
2023,NR SR,806,Košice - okolie,Demokrati,Demokrati,1825
2023,NR SR,806,Košice - okolie,Kresťanskodemokratické hnutie,KDH,4115
2023,NR SR,806,Košice - okolie,KARMA,KARMA,41
2023,NR SR,806,Košice - okolie,REPUBLIKA,Republika,3353
2023,NR SR,807,Michalovce,Pirátska strana - Slovensko,Pirátska strana - Slovensko,164
2023,NR SR,807,Michalovce,PRINCÍP,PRINCÍP,77
2023,NR SR,807,Michalovce,Progresívne Slovensko,Progresívne Slovensko,4193
2023,NR SR,807,Michalovce,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,31
2023,NR SR,807,Michalovce,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,6545
2023,NR SR,807,Michalovce,Komunistická strana Slovenska,KSS,184
2023,NR SR,807,Michalovce,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",56
2023,NR SR,807,Michalovce,Vlastenecký blok,Vlastenecký blok,36
2023,NR SR,807,Michalovce,"Modrí, Most - Híd",Most-Híd,336
2023,NR SR,807,Michalovce,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,21
2023,NR SR,807,Michalovce,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,30
2023,NR SR,807,Michalovce,Sloboda a Solidarita,SaS,1828
2023,NR SR,807,Michalovce,SME RODINA,Sme Rodina,1089
2023,NR SR,807,Michalovce,MySlovensko,MySlovensko,35
2023,NR SR,807,Michalovce,Slovenská národná strana,SNS,2180
2023,NR SR,807,Michalovce,SMER - sociálna demokracia,SMER-SD,13458
2023,NR SR,807,Michalovce,HLAS - sociálna demokracia,Hlas-SD,8021
2023,NR SR,807,Michalovce,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,2844
2023,NR SR,807,Michalovce,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,32
2023,NR SR,807,Michalovce,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,7
2023,NR SR,807,Michalovce,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,342
2023,NR SR,807,Michalovce,Demokrati,Demokrati,1073
2023,NR SR,807,Michalovce,Kresťanskodemokratické hnutie,KDH,2773
2023,NR SR,807,Michalovce,KARMA,KARMA,23
2023,NR SR,807,Michalovce,REPUBLIKA,Republika,2299
2023,NR SR,809,Sobrance,Pirátska strana - Slovensko,Pirátska strana - Slovensko,41
2023,NR SR,809,Sobrance,PRINCÍP,PRINCÍP,14
2023,NR SR,809,Sobrance,Progresívne Slovensko,Progresívne Slovensko,585
2023,NR SR,809,Sobrance,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,6
2023,NR SR,809,Sobrance,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,1118
2023,NR SR,809,Sobrance,Komunistická strana Slovenska,KSS,35
2023,NR SR,809,Sobrance,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",11
2023,NR SR,809,Sobrance,Vlastenecký blok,Vlastenecký blok,2
2023,NR SR,809,Sobrance,"Modrí, Most - Híd",Most-Híd,16
2023,NR SR,809,Sobrance,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,6
2023,NR SR,809,Sobrance,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,3
2023,NR SR,809,Sobrance,Sloboda a Solidarita,SaS,264
2023,NR SR,809,Sobrance,SME RODINA,Sme Rodina,616
2023,NR SR,809,Sobrance,MySlovensko,MySlovensko,8
2023,NR SR,809,Sobrance,Slovenská národná strana,SNS,627
2023,NR SR,809,Sobrance,SMER - sociálna demokracia,SMER-SD,3883
2023,NR SR,809,Sobrance,HLAS - sociálna demokracia,Hlas-SD,2330
2023,NR SR,809,Sobrance,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,7
2023,NR SR,809,Sobrance,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,9
2023,NR SR,809,Sobrance,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,3
2023,NR SR,809,Sobrance,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,65
2023,NR SR,809,Sobrance,Demokrati,Demokrati,163
2023,NR SR,809,Sobrance,Kresťanskodemokratické hnutie,KDH,636
2023,NR SR,809,Sobrance,KARMA,KARMA,12
2023,NR SR,809,Sobrance,REPUBLIKA,Republika,545
2023,NR SR,808,Rožňava,Pirátska strana - Slovensko,Pirátska strana - Slovensko,184
2023,NR SR,808,Rožňava,PRINCÍP,PRINCÍP,40
2023,NR SR,808,Rožňava,Progresívne Slovensko,Progresívne Slovensko,2965
2023,NR SR,808,Rožňava,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,26
2023,NR SR,808,Rožňava,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,3810
2023,NR SR,808,Rožňava,Komunistická strana Slovenska,KSS,131
2023,NR SR,808,Rožňava,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",65
2023,NR SR,808,Rožňava,Vlastenecký blok,Vlastenecký blok,12
2023,NR SR,808,Rožňava,"Modrí, Most - Híd",Most-Híd,129
2023,NR SR,808,Rožňava,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,12
2023,NR SR,808,Rožňava,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,18
2023,NR SR,808,Rožňava,Sloboda a Solidarita,SaS,949
2023,NR SR,808,Rožňava,SME RODINA,Sme Rodina,613
2023,NR SR,808,Rožňava,MySlovensko,MySlovensko,14
2023,NR SR,808,Rožňava,Slovenská národná strana,SNS,1014
2023,NR SR,808,Rožňava,SMER - sociálna demokracia,SMER-SD,4462
2023,NR SR,808,Rožňava,HLAS - sociálna demokracia,Hlas-SD,4003
2023,NR SR,808,Rožňava,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,4275
2023,NR SR,808,Rožňava,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,27
2023,NR SR,808,Rožňava,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,2
2023,NR SR,808,Rožňava,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,223
2023,NR SR,808,Rožňava,Demokrati,Demokrati,587
2023,NR SR,808,Rožňava,Kresťanskodemokratické hnutie,KDH,405
2023,NR SR,808,Rožňava,KARMA,KARMA,24
2023,NR SR,808,Rožňava,REPUBLIKA,Republika,1557
2023,NR SR,801,Gelnica,Pirátska strana - Slovensko,Pirátska strana - Slovensko,78
2023,NR SR,801,Gelnica,PRINCÍP,PRINCÍP,21
2023,NR SR,801,Gelnica,Progresívne Slovensko,Progresívne Slovensko,1275
2023,NR SR,801,Gelnica,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,11
2023,NR SR,801,Gelnica,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,2368
2023,NR SR,801,Gelnica,Komunistická strana Slovenska,KSS,68
2023,NR SR,801,Gelnica,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",16
2023,NR SR,801,Gelnica,Vlastenecký blok,Vlastenecký blok,8
2023,NR SR,801,Gelnica,"Modrí, Most - Híd",Most-Híd,24
2023,NR SR,801,Gelnica,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,4
2023,NR SR,801,Gelnica,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,6
2023,NR SR,801,Gelnica,Sloboda a Solidarita,SaS,419
2023,NR SR,801,Gelnica,SME RODINA,Sme Rodina,396
2023,NR SR,801,Gelnica,MySlovensko,MySlovensko,13
2023,NR SR,801,Gelnica,Slovenská národná strana,SNS,647
2023,NR SR,801,Gelnica,SMER - sociálna demokracia,SMER-SD,3394
2023,NR SR,801,Gelnica,HLAS - sociálna demokracia,Hlas-SD,2549
2023,NR SR,801,Gelnica,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,14
2023,NR SR,801,Gelnica,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,12
2023,NR SR,801,Gelnica,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,6
2023,NR SR,801,Gelnica,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,154
2023,NR SR,801,Gelnica,Demokrati,Demokrati,258
2023,NR SR,801,Gelnica,Kresťanskodemokratické hnutie,KDH,887
2023,NR SR,801,Gelnica,KARMA,KARMA,15
2023,NR SR,801,Gelnica,REPUBLIKA,Republika,1010
2023,NR SR,810,Spišská Nová Ves,Pirátska strana - Slovensko,Pirátska strana - Slovensko,170
2023,NR SR,810,Spišská Nová Ves,PRINCÍP,PRINCÍP,32
2023,NR SR,810,Spišská Nová Ves,Progresívne Slovensko,Progresívne Slovensko,5547
2023,NR SR,810,Spišská Nová Ves,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,36
2023,NR SR,810,Spišská Nová Ves,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,7196
2023,NR SR,810,Spišská Nová Ves,Komunistická strana Slovenska,KSS,159
2023,NR SR,810,Spišská Nová Ves,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",22
2023,NR SR,810,Spišská Nová Ves,Vlastenecký blok,Vlastenecký blok,13
2023,NR SR,810,Spišská Nová Ves,"Modrí, Most - Híd",Most-Híd,50
2023,NR SR,810,Spišská Nová Ves,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,27
2023,NR SR,810,Spišská Nová Ves,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,24
2023,NR SR,810,Spišská Nová Ves,Sloboda a Solidarita,SaS,2083
2023,NR SR,810,Spišská Nová Ves,SME RODINA,Sme Rodina,1082
2023,NR SR,810,Spišská Nová Ves,MySlovensko,MySlovensko,82
2023,NR SR,810,Spišská Nová Ves,Slovenská národná strana,SNS,2280
2023,NR SR,810,Spišská Nová Ves,SMER - sociálna demokracia,SMER-SD,8933
2023,NR SR,810,Spišská Nová Ves,HLAS - sociálna demokracia,Hlas-SD,6842
2023,NR SR,810,Spišská Nová Ves,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,35
2023,NR SR,810,Spišská Nová Ves,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,24
2023,NR SR,810,Spišská Nová Ves,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,10
2023,NR SR,810,Spišská Nová Ves,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,479
2023,NR SR,810,Spišská Nová Ves,Demokrati,Demokrati,1172
2023,NR SR,810,Spišská Nová Ves,Kresťanskodemokratické hnutie,KDH,5037
2023,NR SR,810,Spišská Nová Ves,KARMA,KARMA,25
2023,NR SR,810,Spišská Nová Ves,REPUBLIKA,Republika,2782
2023,NR SR,811,Trebišov,Pirátska strana - Slovensko,Pirátska strana - Slovensko,283
2023,NR SR,811,Trebišov,PRINCÍP,PRINCÍP,150
2023,NR SR,811,Trebišov,Progresívne Slovensko,Progresívne Slovensko,3324
2023,NR SR,811,Trebišov,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,42
2023,NR SR,811,Trebišov,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,5575
2023,NR SR,811,Trebišov,Komunistická strana Slovenska,KSS,185
2023,NR SR,811,Trebišov,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",82
2023,NR SR,811,Trebišov,Vlastenecký blok,Vlastenecký blok,24
2023,NR SR,811,Trebišov,"Modrí, Most - Híd",Most-Híd,85
2023,NR SR,811,Trebišov,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,23
2023,NR SR,811,Trebišov,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,13
2023,NR SR,811,Trebišov,Sloboda a Solidarita,SaS,1065
2023,NR SR,811,Trebišov,SME RODINA,Sme Rodina,1177
2023,NR SR,811,Trebišov,MySlovensko,MySlovensko,21
2023,NR SR,811,Trebišov,Slovenská národná strana,SNS,1466
2023,NR SR,811,Trebišov,SMER - sociálna demokracia,SMER-SD,10525
2023,NR SR,811,Trebišov,HLAS - sociálna demokracia,Hlas-SD,6609
2023,NR SR,811,Trebišov,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,7585
2023,NR SR,811,Trebišov,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,19
2023,NR SR,811,Trebišov,SDKÚ - DS - Slovenská demokratická a kresťanská únia - Demokratická strana,SDKÚ-DS,16
2023,NR SR,811,Trebišov,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,264
2023,NR SR,811,Trebišov,Demokrati,Demokrati,800
2023,NR SR,811,Trebišov,Kresťanskodemokratické hnutie,KDH,2403
2023,NR SR,811,Trebišov,KARMA,KARMA,12
2023,NR SR,811,Trebišov,REPUBLIKA,Republika,1736
2023,NR SR,900,Cudzina,Pirátska strana - Slovensko,Pirátska strana - Slovensko,90
2023,NR SR,900,Cudzina,PRINCÍP,PRINCÍP,8
2023,NR SR,900,Cudzina,Progresívne Slovensko,Progresívne Slovensko,35701
2023,NR SR,900,Cudzina,SPOLOČNE OBČANIA SLOVENSKA,SPOLOČNE OBČANIA SLOVENSKA,9
2023,NR SR,900,Cudzina,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK a Kresťanská únia a ZA ĽUDÍ",OĽaNO / SLOVENSKO,2208
2023,NR SR,900,Cudzina,Komunistická strana Slovenska,KSS,27
2023,NR SR,900,Cudzina,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana","Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",38
2023,NR SR,900,Cudzina,Vlastenecký blok,Vlastenecký blok,13
2023,NR SR,900,Cudzina,"Modrí, Most - Híd",Most-Híd,198
2023,NR SR,900,Cudzina,SPRAVODLIVOSŤ,SPRAVODLIVOSŤ,6
2023,NR SR,900,Cudzina,Slovenské Hnutie Obrody,Slovenské Hnutie Obrody,11
2023,NR SR,900,Cudzina,Sloboda a Solidarita,SaS,6252
2023,NR SR,900,Cudzina,SME RODINA,Sme Rodina,323
2023,NR SR,900,Cudzina,MySlovensko,MySlovensko,70
2023,NR SR,900,Cudzina,Slovenská národná strana,SNS,2197
2023,NR SR,900,Cudzina,SMER - sociálna demokracia,SMER-SD,3531
2023,NR SR,900,Cudzina,HLAS - sociálna demokracia,Hlas-SD,1428
2023,NR SR,900,Cudzina,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. | ALIANCIA - Maďari. Národnosti. Regióny,SMK / Aliancia,274
2023,NR SR,900,Cudzina,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,SRDCE vlastenci a dôchodcovia - SLOVENSKÁ NÁRODNÁ JEDNOTA,11
2023,NR SR,900,Cudzina,Kotlebovci - Ľudová strana Naše Slovensko,ĽSNS - Kotlebovci,225
2023,NR SR,900,Cudzina,Demokrati,Demokrati,1448
2023,NR SR,900,Cudzina,Kresťanskodemokratické hnutie,KDH,1920
2023,NR SR,900,Cudzina,KARMA,KARMA,16
2023,NR SR,900,Cudzina,REPUBLIKA,Republika,1852
2004,EP,101,Bratislava I,SMK-MKP,SMK / Aliancia,866
2004,EP,102,Bratislava II,SMK-MKP,SMK / Aliancia,1963
2004,EP,103,Bratislava III,SMK-MKP,SMK / Aliancia,668
2004,EP,104,Bratislava IV,SMK-MKP,SMK / Aliancia,865
2004,EP,105,Bratislava V,SMK-MKP,SMK / Aliancia,1279
2004,EP,106,Malacky,SMK-MKP,SMK / Aliancia,93
2004,EP,107,Pezinok,SMK-MKP,SMK / Aliancia,92
2004,EP,108,Senec,SMK-MKP,SMK / Aliancia,2485
2004,EP,201,Dunajská Streda,SMK-MKP,SMK / Aliancia,13249
2004,EP,202,Galanta,SMK-MKP,SMK / Aliancia,5670
2004,EP,203,Hlohovec,SMK-MKP,SMK / Aliancia,53
2004,EP,204,Piešťany,SMK-MKP,SMK / Aliancia,124
2004,EP,205,Senica,SMK-MKP,SMK / Aliancia,31
2004,EP,206,Skalica,SMK-MKP,SMK / Aliancia,42
2004,EP,207,Trnava,SMK-MKP,SMK / Aliancia,144
2004,EP,301,Bánovce nad Bebravou,SMK-MKP,SMK / Aliancia,25
2004,EP,302,Ilava,SMK-MKP,SMK / Aliancia,29
2004,EP,303,Myjava,SMK-MKP,SMK / Aliancia,13
2004,EP,304,Nové Mesto nad Váhom,SMK-MKP,SMK / Aliancia,55
2004,EP,305,Partizánske,SMK-MKP,SMK / Aliancia,44
2004,EP,306,Považská Bystrica,SMK-MKP,SMK / Aliancia,32
2004,EP,307,Prievidza,SMK-MKP,SMK / Aliancia,184
2004,EP,308,Púchov,SMK-MKP,SMK / Aliancia,16
2004,EP,309,Trenčín,SMK-MKP,SMK / Aliancia,133
2004,EP,401,Komárno,SMK-MKP,SMK / Aliancia,10162
2004,EP,402,Levice,SMK-MKP,SMK / Aliancia,6568
2004,EP,403,Nitra,SMK-MKP,SMK / Aliancia,2425
2004,EP,404,Nové Zámky,SMK-MKP,SMK / Aliancia,10833
2004,EP,405,Šaľa,SMK-MKP,SMK / Aliancia,3029
2004,EP,406,Topoľčany,SMK-MKP,SMK / Aliancia,39
2004,EP,407,Zlaté Moravce,SMK-MKP,SMK / Aliancia,126
2004,EP,501,Bytča,SMK-MKP,SMK / Aliancia,10
2004,EP,502,Čadca,SMK-MKP,SMK / Aliancia,31
2004,EP,503,Dolný Kubín,SMK-MKP,SMK / Aliancia,37
2004,EP,504,Kysucké Nové Mesto,SMK-MKP,SMK / Aliancia,9
2004,EP,505,Liptovský Mikuláš,SMK-MKP,SMK / Aliancia,88
2004,EP,506,Martin,SMK-MKP,SMK / Aliancia,121
2004,EP,507,Námestovo,SMK-MKP,SMK / Aliancia,28
2004,EP,508,Ružomberok,SMK-MKP,SMK / Aliancia,50
2004,EP,509,Turčianske Teplice,SMK-MKP,SMK / Aliancia,12
2004,EP,510,Tvrdošín,SMK-MKP,SMK / Aliancia,20
2004,EP,511,Žilina,SMK-MKP,SMK / Aliancia,164
2004,EP,601,Banská Bystrica,SMK-MKP,SMK / Aliancia,310
2004,EP,602,Banská Štiavnica,SMK-MKP,SMK / Aliancia,25
2004,EP,603,Brezno,SMK-MKP,SMK / Aliancia,62
2004,EP,604,Detva,SMK-MKP,SMK / Aliancia,24
2004,EP,605,Krupina,SMK-MKP,SMK / Aliancia,28
2004,EP,606,Lučenec,SMK-MKP,SMK / Aliancia,2817
2004,EP,607,Poltár,SMK-MKP,SMK / Aliancia,27
2004,EP,608,Revúca,SMK-MKP,SMK / Aliancia,1334
2004,EP,609,Rimavská Sobota,SMK-MKP,SMK / Aliancia,5155
2004,EP,610,Veľký Krtíš,SMK-MKP,SMK / Aliancia,2598
2004,EP,611,Zvolen,SMK-MKP,SMK / Aliancia,137
2004,EP,612,Žarnovica,SMK-MKP,SMK / Aliancia,32
2004,EP,613,Žiar nad Hronom,SMK-MKP,SMK / Aliancia,80
2004,EP,701,Bardejov,SMK-MKP,SMK / Aliancia,70
2004,EP,702,Humenné,SMK-MKP,SMK / Aliancia,64
2004,EP,703,Kežmarok,SMK-MKP,SMK / Aliancia,88
2004,EP,704,Levoča,SMK-MKP,SMK / Aliancia,29
2004,EP,705,Medzilaborce,SMK-MKP,SMK / Aliancia,10
2004,EP,706,Poprad,SMK-MKP,SMK / Aliancia,234
2004,EP,707,Prešov,SMK-MKP,SMK / Aliancia,292
2004,EP,708,Sabinov,SMK-MKP,SMK / Aliancia,38
2004,EP,709,Snina,SMK-MKP,SMK / Aliancia,24
2004,EP,710,Stará Ľubovňa,SMK-MKP,SMK / Aliancia,45
2004,EP,711,Stropkov,SMK-MKP,SMK / Aliancia,19
2004,EP,712,Svidník,SMK-MKP,SMK / Aliancia,52
2004,EP,713,Vranov nad Topľou,SMK-MKP,SMK / Aliancia,35
2004,EP,801,Gelnica,SMK-MKP,SMK / Aliancia,61
2004,EP,802,Košice I,SMK-MKP,SMK / Aliancia,1521
2004,EP,803,Košice II,SMK-MKP,SMK / Aliancia,925
2004,EP,804,Košice III,SMK-MKP,SMK / Aliancia,283
2004,EP,805,Košice IV,SMK-MKP,SMK / Aliancia,1078
2004,EP,806,Košice - okolie,SMK-MKP,SMK / Aliancia,3636
2004,EP,807,Michalovce,SMK-MKP,SMK / Aliancia,1715
2004,EP,808,Rožňava,SMK-MKP,SMK / Aliancia,4448
2004,EP,809,Sobrance,SMK-MKP,SMK / Aliancia,21
2004,EP,810,Spišská Nová Ves,SMK-MKP,SMK / Aliancia,123
2004,EP,811,Trebišov,SMK-MKP,SMK / Aliancia,3580
2004,EP,,Spolu za SR,SMK-MKP,SMK / Aliancia,92927
2004,EP,101,Bratislava I,ANO,ANO,586
2004,EP,102,Bratislava II,ANO,ANO,979
2004,EP,103,Bratislava III,ANO,ANO,628
2004,EP,104,Bratislava IV,ANO,ANO,939
2004,EP,105,Bratislava V,ANO,ANO,1203
2004,EP,106,Malacky,ANO,ANO,331
2004,EP,107,Pezinok,ANO,ANO,423
2004,EP,108,Senec,ANO,ANO,319
2004,EP,201,Dunajská Streda,ANO,ANO,182
2004,EP,202,Galanta,ANO,ANO,315
2004,EP,203,Hlohovec,ANO,ANO,191
2004,EP,204,Piešťany,ANO,ANO,434
2004,EP,205,Senica,ANO,ANO,215
2004,EP,206,Skalica,ANO,ANO,263
2004,EP,207,Trnava,ANO,ANO,672
2004,EP,301,Bánovce nad Bebravou,ANO,ANO,239
2004,EP,302,Ilava,ANO,ANO,336
2004,EP,303,Myjava,ANO,ANO,162
2004,EP,304,Nové Mesto nad Váhom,ANO,ANO,382
2004,EP,305,Partizánske,ANO,ANO,249
2004,EP,306,Považská Bystrica,ANO,ANO,285
2004,EP,307,Prievidza,ANO,ANO,927
2004,EP,308,Púchov,ANO,ANO,232
2004,EP,309,Trenčín,ANO,ANO,819
2004,EP,401,Komárno,ANO,ANO,306
2004,EP,402,Levice,ANO,ANO,752
2004,EP,403,Nitra,ANO,ANO,875
2004,EP,404,Nové Zámky,ANO,ANO,604
2004,EP,405,Šaľa,ANO,ANO,225
2004,EP,406,Topoľčany,ANO,ANO,268
2004,EP,407,Zlaté Moravce,ANO,ANO,197
2004,EP,501,Bytča,ANO,ANO,115
2004,EP,502,Čadca,ANO,ANO,139
2004,EP,503,Dolný Kubín,ANO,ANO,224
2004,EP,504,Kysucké Nové Mesto,ANO,ANO,135
2004,EP,505,Liptovský Mikuláš,ANO,ANO,609
2004,EP,506,Martin,ANO,ANO,1088
2004,EP,507,Námestovo,ANO,ANO,117
2004,EP,508,Ružomberok,ANO,ANO,317
2004,EP,509,Turčianske Teplice,ANO,ANO,188
2004,EP,510,Tvrdošín,ANO,ANO,86
2004,EP,511,Žilina,ANO,ANO,841
2004,EP,601,Banská Bystrica,ANO,ANO,1153
2004,EP,602,Banská Štiavnica,ANO,ANO,133
2004,EP,603,Brezno,ANO,ANO,484
2004,EP,604,Detva,ANO,ANO,174
2004,EP,605,Krupina,ANO,ANO,162
2004,EP,606,Lučenec,ANO,ANO,417
2004,EP,607,Poltár,ANO,ANO,130
2004,EP,608,Revúca,ANO,ANO,212
2004,EP,609,Rimavská Sobota,ANO,ANO,485
2004,EP,610,Veľký Krtíš,ANO,ANO,276
2004,EP,611,Zvolen,ANO,ANO,555
2004,EP,612,Žarnovica,ANO,ANO,152
2004,EP,613,Žiar nad Hronom,ANO,ANO,477
2004,EP,701,Bardejov,ANO,ANO,421
2004,EP,702,Humenné,ANO,ANO,517
2004,EP,703,Kežmarok,ANO,ANO,313
2004,EP,704,Levoča,ANO,ANO,167
2004,EP,705,Medzilaborce,ANO,ANO,58
